"verbatimPrep","StandardPrep","standard","checked"
"DENTARY FRAG M/2 L",,0,0
"DENTARY FRAG M/2-3 L",,0,0
"DENTARY FRAG M/3 R",,0,0
"DENTARY FRAG M1",,0,0
"DENTARY FRAG M2",,0,0
"DENTARY FRAG M2-3",,0,0
"DENTARY FRAG M3",,0,0
"DENTARY FRAG P/2-4 R",,0,0
"DENTARY FRAG P/3 P/4 (BROKEN) R",,0,0
"DENTARY FRAG P/3-4 R",,0,0
"DENTARY FRAG P/4 L",,0,0
"DENTARY FRAG P/4 M/1 L",,0,0
"DENTARY FRAG P/4 M/1-2 L",,0,0
"DENTARY FRAG P/4-M/2 L",,0,0
"DENTARY FRAG POST L",,0,0
"DENTARY FRAG POST R",,0,0
"DENTARY FRAG R, CHEEKTOOTH UPPER (3)",,0,0
"DENTARY FRAG R, MOLAR (4), PREMOLAR L",,0,0
"DENTARY FRAG TOOTH FRAG L",,0,0
"DENTARY FRAG VENTRAL L",,0,0
"DENTARY FRAG W /DP3-DP4,/M1-M2",,0,0
"DENTARY FRAG W /M2-M3",,0,0
"DENTARY FRAG W /P3-M2",,0,0
"DENTARY FRAG W 2 M",,0,0
"dentary frag w 2 premolars",,0,0
"DENTARY FRAG W 2 TEETH",,0,0
"DENTARY FRAG W 3 M",,0,0
"dentary frag w 3 teeth",,0,0
"DENTARY FRAG W C",,0,0
"DENTARY FRAG W C+P1-4",,0,0
"DENTARY FRAG W CHEEK TEETH",,0,0
"DENTARY FRAG W CHEEK TEETHETH",,0,0
"DENTARY FRAG W CHEEK TOOTH",,0,0
"DENTARY FRAG W CHEEK TOOTH FRAG",,0,0
"DENTARY FRAG W C-M2",,0,0
"DENTARY FRAG W DM2-M3",,0,0
"DENTARY FRAG W DP",,0,0
"DENTARY FRAG W DP FRAGS",,0,0
"DENTARY FRAG W DP+P2-M3",,0,0
"DENTARY FRAG W DP+P3-M1",,0,0
"DENTARY FRAG W DP1-4+M1",,0,0
"DENTARY FRAG W DP2",,0,0
"DENTARY FRAG W DP2-3+M1",,0,0
"DENTARY FRAG W DP2-M1",,0,0
"DENTARY FRAG W DP3",,0,0
"DENTARY FRAG W DP3+M1-3",,0,0
"DENTARY FRAG W DP3-4",,0,0
"DENTARY FRAG W DP3-4,M1",,0,0
"DENTARY FRAG W DP3-DP4",,0,0
"DENTARY FRAG W DP3-M1",,0,0
"DENTARY FRAG W DP4",,0,0
"DENTARY FRAG W DP4+M2",,0,0
"DENTARY FRAG W DP4+P4-M2",,0,0
"DENTARY FRAG W DP4-M1",,0,0
"DENTARY FRAG W DP4-M2",,0,0
"DENTARY FRAG W DPS",,0,0
"dentary frag w erupting teeth",,0,0
"DENTARY FRAG W I",,0,0
"DENTARY FRAG W I ?",,0,0
"DENTARY FRAG W I OR DP4-M1",,0,0
"DENTARY FRAG W I OR P4-M1",,0,0
"DENTARY FRAG W I,CERVICAL VERTEBRA ?",,0,0
"DENTARY FRAG W I,P/",,0,0
"DENTARY FRAG W I+C",,0,0
"DENTARY FRAG W I+P2",,0,0
"DENTARY FRAG W I+P3-P4",,0,0
"DENTARY FRAG W I+P4,/M1",,0,0
"DENTARY FRAG W I1-2",,0,0
"DENTARY FRAG W I2",,0,0
"DENTARY FRAG W I2-3",,0,0
"DENTARY FRAG W I2-I3",,0,0
"DENTARY FRAG W I3",,0,0
"DENTARY FRAG W I-M1",,0,0
"DENTARY FRAG W I-M2",,0,0
"Dentary frag w incisor (broken), molar",,0,0
"DENTARY FRAG W INCOMPL C+M2-M3",,0,0
"DENTARY FRAG W INCOMPL M+POST M4,DENTARY FRAG W P3 ROOTS",,0,0
"DENTARY FRAG W INCOMPL M1",,0,0
"DENTARY FRAG W INCOMPL M1-M2",,0,0
"DENTARY FRAG W I-P4",,0,0
"DENTARY FRAG W L M3",,0,0
"dentary frag w left dp/4-m/1",,0,0
"DENTARY FRAG W LM3",,0,0
"dentary frag w m",,0,0
"DENTARY FRAG W M FRAG",,0,0
"DENTARY FRAG W M,/P3-P4",,0,0
"DENTARY FRAG W M,DENTARY FRAG",,0,0
"DENTARY FRAG W M,DENTARY FRAG W M3",,0,0
"dentary frag w m/2-m/3",,0,0
"DENTARY FRAG W M1",,0,0
"DENTARY FRAG W M1 FRAG+M2",,0,0
"DENTARY FRAG W M1 OR M2",,0,0
"DENTARY FRAG W M1-2",,0,0
"DENTARY FRAG W M1-2,P3,P4",,0,0
"DENTARY FRAG W M1-3",,0,0
"DENTARY FRAG W M1-3,DENTARY FRAG W M FRAG",,0,0
"dentary frag w M1-M2",,0,0
"DENTARY FRAG W M1-M3",,0,0
"DENTARY FRAG W M1-M3,M3/",,0,0
"DENTARY FRAG W M1-M4",,0,0
"DENTARY FRAG W M2",,0,0
"DENTARY FRAG W M2,DENTARY FRAG W M3",,0,0
"DENTARY FRAG W M2,DIST METAPODIAL",,0,0
"DENTARY FRAG W M2-3",,0,0
"DENTARY FRAG W M2-3,DENTARY FRAG W M 3",,0,0
"DENTARY FRAG W M2-3,PROX RADIUS,TIBIA",,0,0
"DENTARY FRAG W M2-4",,0,0
"DENTARY FRAG W M2-M3",,0,0
"DENTARY FRAG W M2-M33",,0,0
"DENTARY FRAG W M2-M4",,0,0
"dentary frag w m3",,0,0
"DENTARY FRAG W M3 FRAG",,0,0
"DENTARY FRAG W M3,BONE FRAGS",,0,0
"DENTARY FRAG W M3,POSTCRANIAL FRAGS",,0,0
"DENTARY FRAG W M3-4",,0,0
"DENTARY FRAG W M3-M4",,0,0
"DENTARY FRAG W M4",,0,0
"DENTARY FRAG W M4 FRAG",,0,0
"dentary frag w molar",,0,0
"dentary frag w molar frags",,0,0
"DENTARY FRAG W MOLAR ROOTS",,0,0
"DENTARY FRAG W P",,0,0
"DENTARY FRAG W P,L MAXILLA FRAG W M",,0,0
"DENTARY FRAG W P,PROX PROX PHALANX",,0,0
"dentary frag w p/3",,0,0
"dentary frag w p/x",,0,0
"DENTARY FRAG W P1",,0,0
"DENTARY FRAG W P1,CHEEK TOOTH",,0,0
"DENTARY FRAG W P1-2",,0,0
"DENTARY FRAG W P1-M2",,0,0
"DENTARY FRAG W P1-P2",,0,0
"DENTARY FRAG W P1-P4",,0,0
"dentary frag w p2",,0,0
"DENTARY FRAG W P2+P4",,0,0
"DENTARY FRAG W P2-3",,0,0
"DENTARY FRAG W P2-4",,0,0
"DENTARY FRAG W P2-M1",,0,0
"DENTARY FRAG W P2-M2",,0,0
"DENTARY FRAG W P2-M2,I",,0,0
"DENTARY FRAG W P2-M3",,0,0
"DENTARY FRAG W P2-P3",,0,0
"DENTARY FRAG W P2-P3+M2-M3",,0,0
"DENTARY FRAG W P2-P4",,0,0
"dentary frag w p3",,0,0
"DENTARY FRAG W P3+M1",,0,0
"DENTARY FRAG W P3-4",,0,0
"DENTARY FRAG W P3-4,/DP4",,0,0
"DENTARY FRAG W P3-M1",,0,0
"DENTARY FRAG W P3-M2",,0,0
"DENTARY FRAG W P3-M3",,0,0
"DENTARY FRAG W P3-M3,M/",,0,0
"DENTARY FRAG W P3-P4",,0,0
"dentary frag w p4",,0,0
"dentary frag w P4-M1",,0,0
"DENTARY FRAG W P4-M2",,0,0
"DENTARY FRAG W P4-M2 FRAG",,0,0
"DENTARY FRAG W P4-M3",,0,0
"DENTARY FRAG W P4-M3,MAXILLA FRAG W M2-M3,PREMAXILLA W I",,0,0
"DENTARY FRAG W P4-M3,P4-M3/",,0,0
"DENTARY FRAG W P4-M4",,0,0
"dentary frag w part m3",,0,0
"dentary frag w part p/4",,0,0
"dentary frag w px",,0,0
"DENTARY FRAG W R P4",,0,0
"DENTARY FRAG W R P4-M3+L P3-M3",,0,0
"DENTARY FRAG W R+L I1-P21-3/,/C,/P2",,0,0
"DENTARY FRAG W SPLENIAL",,0,0
"dentary frag w symphysis, edent",,0,0
"DENTARY FRAG W TEETH",,0,0
"DENTARY FRAG W TEETH ROOTS",,0,0
"DENTARY FRAG W TEETH,CHEEK TOOTH",,0,0
"DENTARY FRAG W TEETH,PODIAL",,0,0
"DENTARY FRAG W TEETH,SKULLS",,0,0
"dentary frag w tooth",,0,0
"DENTARY FRAG W TOOTH FRAG",,0,0
"dentary frag w/ diastema",,0,0
"dentary frag w/ I, M1-2",,0,0
"Dentary Frag w/ LM/2",,0,0
"dentary frag w/ M1-2",,0,0
"dentary frag w/ M1-3",,0,0
"dentary frag w/ M1-M2",,0,0
"dentary frag w/ M2",,0,0
"dentary frag w/ M2-3",,0,0
"dentary frag w/ P4-M1",,0,0
"dentary frag w/ P4-M3",,0,0
"Dentary Frag w/ RM/2",,0,0
"dentary frag w/I1, M2",,0,0
"dentary frag w/I1-2",,0,0
"dentary frag w/M1",,0,0
"dentary frag w/M1-2",,0,0
"dentary frag w/M2",,0,0
"DENTARY FRAG W/M2-3",,0,0
"dentary frag with condyle",,0,0
"DENTARY FRAG WITH M3 FRAG",,0,0
"dentary frag with p3, m1-m2",,0,0
"DENTARY FRAG, C",,0,0
"DENTARY FRAG, CHEEKTOOTH (15)",,0,0
"dentary frag, edent.",,0,0
"dentary frag, incisor",,0,0
"dentary frag, juv",,0,0
"dentary frag, M1/, M2/, limb bones, vertebrae",,0,0
"DENTARY FRAG, PHALANX",,0,0
"DENTARY FRAG, SCAPULA PROX, ULNA",,0,0
"DENTARY FRAG,/L M FRAG",,0,0
"DENTARY FRAG,/M",,0,0
"DENTARY FRAG,/M FRAG,/P FRAG",,0,0
"DENTARY FRAG,/M1,/M3",,0,0
"DENTARY FRAG,/M3",,0,0
"DENTARY FRAG,/M3,M",,0,0
"DENTARY FRAG,/M3,P,M FRAG",,0,0
"DENTARY FRAG,/P,/L M",,0,0
"DENTARY FRAG,/P2-M1",,0,0
"DENTARY FRAG,/P3,L P2-3/",,0,0
"DENTARY FRAG,/P4-M3",,0,0
"DENTARY FRAG,/TOOTH",,0,0
"DENTARY FRAG,2 TEETH",,0,0
"DENTARY FRAG,2 TEETH,PHALANX 1,2",,0,0
"DENTARY FRAG,BONE FRAG",,0,0
"DENTARY FRAG,BONE FRAGS",,0,0
"DENTARY FRAG,BONES",,0,0
"DENTARY FRAG,C",,0,0
"DENTARY FRAG,CARNASSIAL",,0,0
"DENTARY FRAG,CENTRUM",,0,0
"DENTARY FRAG,CHEEK TEETH",,0,0
"DENTARY FRAG,CHEEK TOOTH",,0,0
"DENTARY FRAG,CIRCUMORBITAL",,0,0
"DENTARY FRAG,DC,/P1,/DP2-4",,0,0
"DENTARY FRAG,DENTARY,TEETH,/DP2-3",,0,0
"DENTARY FRAG,DIST METAPODIAL FRAG",,0,0
"DENTARY FRAG,DIST TIBIA",,0,0
"DENTARY FRAG,FEMUR",,0,0
"DENTARY FRAG,HUMERUS FRAG",,0,0
"DENTARY FRAG,I",,0,0
"DENTARY FRAG,I FRAG",,0,0
"DENTARY FRAG,INCISORS",,0,0
"DENTARY FRAG,INCOMPL /P3-M2",,0,0
"DENTARY FRAG,INNOMINATE",,0,0
"DENTARY FRAG,INNOMINATE FRAG",,0,0
"DENTARY FRAG,L P3 FRAG/,L M1/,L M2 FRAG/",,0,0
"DENTARY FRAG,LIMB BONE FRAG",,0,0
"DENTARY FRAG,LIMB BONE FRAGS",,0,0
"DENTARY FRAG,LIMB BONES",,0,0
"DENTARY FRAG,LUMBAR VERTEBRA",,0,0
"DENTARY FRAG,M",,0,0
"DENTARY FRAG,M FRAG",,0,0
"DENTARY FRAG,M1-M2",,0,0
"DENTARY FRAG,M2-3/",,0,0
"DENTARY FRAG,M3",,0,0
"DENTARY FRAG,MAXILLA FRAG",,0,0
"DENTARY FRAG,MAXILLA FRAG,LIMB BONE FRAGS",,0,0
"DENTARY FRAG,MAXILLA FRAG,R P/,/L P,I",,0,0
"DENTARY FRAG,MAXILLA FRAG,TEETH",,0,0
"DENTARY FRAG,MAXILLA FRAG,TOOTH FRAGS",,0,0
"DENTARY FRAG,METACARPAL 3",,0,0
"DENTARY FRAG,METAPODIAL",,0,0
"DENTARY FRAG,METAPODIAL FRAGS,PHALANGES",,0,0
"DENTARY FRAG,METAPODIAL,PHALANX",,0,0
"DENTARY FRAG,METATARSAL",,0,0
"DENTARY FRAG,P",,0,0
"DENTARY FRAG,P2-P3",,0,0
"DENTARY FRAG,P2-P3,TOOTH",,0,0
"DENTARY FRAG,PALATINE FRAG",,0,0
"DENTARY FRAG,PHALANX",,0,0
"DENTARY FRAG,PHALANX,METATARSAL 2",,0,0
"DENTARY FRAG,PISIFORM",,0,0
"DENTARY FRAG,PODIALS",,0,0
"DENTARY FRAG,PREMAXILLA,MAXILLA FRAG",,0,0
"DENTARY FRAG,R DENTARY FRAG",,0,0
"DENTARY FRAG,TEETH",,0,0
"DENTARY FRAG,TEETH,LIMB BONES",,0,0
"DENTARY FRAG,TEETH,METAPODIAL",,0,0
"DENTARY FRAG,TEETH,PHALANGES,HUMERUS",,0,0
"DENTARY FRAG,TIBIA",,0,0
"DENTARY FRAG,TIBIA FRAG,ASTRAGALUS",,0,0
"DENTARY FRAG,TOOTH",,0,0
"DENTARY FRAG,TOOTH FRAG",,0,0
"DENTARY FRAG,TOOTH FRAGS",,0,0
"DENTARY FRAG,TOOTH,I OR C,RIB,R HUMERUS,METATARSAL 5",,0,0
"DENTARY FRAG,TOOTH/",,0,0
"DENTARY FRAG,VERTEBRA",,0,0
"dentary frag.",,0,0
"dentary frag. w/ /m1-m3",,0,0
"dentary frag?",,0,0
"dentary frag+osteoderms, unassoc",,0,0
"DENTARY FRAG+TEETH",,0,0
"DENTARY FRAG+TEETH,DIST TIBIA",,0,0
"DENTARY FRAGENTARY",,0,0
"dentary fragment",,0,0
"dentary fragment (edentulous",,0,0
"dentary fragment w broken base of cheek tooth",,0,0
"dentary fragment w broken base of one premolar",,0,0
"dentary fragment w fragmentary cheek tooth",,0,0
"dentary fragment w m3",,0,0
"dentary fragment w partial cheek tooth",,0,0
"dentary fragment w premolar",,0,0
"dentary fragment w three cheek teeth",,0,0
"dentary fragment w two cheek teeth",,0,0
"dentary fragment w two cheek teeth+frags",,0,0
"dentary fragment w two dp's",,0,0
"dentary fragment with alveoli for four narrow, double-rooted teeth",,0,0
"dentary fragment with shark tooth bite marks",,0,0
"dentary fragment, edentulous",,0,0
"dentary fragment, many postcranial elements+fragments",,0,0
"dentary fragment, tooth fragments",,0,0
"dentary fragments",,0,0
"dentary fragments (containing cheek teeth",,0,0
"dentary fragments (each contains either one or two cheek teeth",,0,0
"dentary fragments (edentulous",,0,0
"dentary fragments (one r fragment contains p4, m1",,0,0
"dentary fragments with one near complete molar+one fragmentary molar",,0,0
"dentary fragments, teeth",,0,0
"Dentary fragments.",,0,0
"dentary fragments+loose teeth",,0,0
"dentary fragments+phalanx",,0,0
"dentary fragments+teeth+limb bone frags",,0,0
"DENTARY FRAGS",,0,0
"dentary frags (2)",,0,0
"dentary frags + teeth",,0,0
"DENTARY FRAGS P/2 M/1 PORT L",,0,0
"DENTARY FRAGS P/4 M/1-2 PORT L",,0,0
"DENTARY FRAGS TOOTH",,0,0
"DENTARY FRAGS TOOTH FRAG",,0,0
"dentary frags w /P3, /DP4, /M1",,0,0
"DENTARY FRAGS W DI1-M3",,0,0
"DENTARY FRAGS W DP2-DP3+P4,/M1",,0,0
"DENTARY FRAGS W L M,L M2-3",,0,0
"DENTARY FRAGS W M2 ?,M3",,0,0
"DENTARY FRAGS W M2-M3",,0,0
"DENTARY FRAGS W MS",,0,0
"DENTARY FRAGS W P,MAXILLAE W M1",,0,0
"DENTARY FRAGS W P3-P4",,0,0
"DENTARY FRAGS W P3-P4,M2-M3",,0,0
"DENTARY FRAGS W P4-M1",,0,0
"DENTARY FRAGS W P4-M2 ?",,0,0
"DENTARY FRAGS W P4-M3",,0,0
"dentary frags w r dp/4, m/1",,0,0
"dentary frags w rp2+p4+m2-m3 + lp4+m3 + postcranial frags",,0,0
"DENTARY FRAGS W TEETH",,0,0
"DENTARY FRAGS W TEETH,UNGUAL PHALANX",,0,0
"DENTARY FRAGS, /M",,0,0
"dentary frags, assoc.",,0,0
"dentary frags, astragali, horn core frags",,0,0
"dentary frags, edent",,0,0
"DENTARY FRAGS, MAXILLA FRAGS",,0,0
"DENTARY FRAGS, part skull",,0,0
"dentary frags, podials",,0,0
"dentary frags, teeth",,0,0
"dentary frags, teeth, carpal",,0,0
"dentary frags, tooth frags",,0,0
"DENTARY FRAGS, VERTEBRAE, ATLANTES",,0,0
"DENTARY FRAGS,/L M1-2,/L M3,/R M3,I,P",,0,0
"DENTARY FRAGS,/L M2-3,/R M,/L M,/L M3,/R M",,0,0
"DENTARY FRAGS,/L M3,/M2",,0,0
"DENTARY FRAGS,/M",,0,0
"DENTARY FRAGS,/M,M/,C",,0,0
"DENTARY FRAGS,/M1",,0,0
"DENTARY FRAGS,/M1-2",,0,0
"DENTARY FRAGS,/M1-2,M",,0,0
"DENTARY FRAGS,/M3",,0,0
"DENTARY FRAGS,/P4,/M1,/M2",,0,0
"DENTARY FRAGS,/P4,/M1,/M3",,0,0
"DENTARY FRAGS,/R M3",,0,0
"DENTARY FRAGS,/R M3,/L P4-M1,/R P3-4,/R M",,0,0
"DENTARY FRAGS,/TEETH",,0,0
"DENTARY FRAGS,ASTRAGALUS",,0,0
"DENTARY FRAGS,ASTRAGALUS,TOOTH",,0,0
"DENTARY FRAGS,ATLAS,METAPODIAL",,0,0
"DENTARY FRAGS,BONE FRAG",,0,0
"DENTARY FRAGS,BONE FRAGS",,0,0
"DENTARY FRAGS,BONES",,0,0
"DENTARY FRAGS,CHEEK TEETH",,0,0
"DENTARY FRAGS,DP",,0,0
"DENTARY FRAGS,L M,/R M1-M2,/L DP3-DP4-M22",,0,0
"DENTARY FRAGS,L M3/,L M/,TOOTH FRAGS",,0,0
"DENTARY FRAGS,LIMB BONE FRAGS",,0,0
"DENTARY FRAGS,LIMB BONES",,0,0
"DENTARY FRAGS,M",,0,0
"DENTARY FRAGS,M FRAGS",,0,0
"DENTARY FRAGS,M,/M1-2,C,P",,0,0
"DENTARY FRAGS,MAXILLA",,0,0
"DENTARY FRAGS,MAXILLA FRAG",,0,0
"DENTARY FRAGS,MAXILLA FRAGS",,0,0
"DENTARY FRAGS,MAXILLA FRAGS,PALATE FRAGS",,0,0
"DENTARY FRAGS,MAXILLA FRAGS,TEETH",,0,0
"DENTARY FRAGS,MAXILLA FRAGS,TEETH FRAGS",,0,0
"DENTARY FRAGS,MAXILLA FRAGS,VERTEBRA,TEETH",,0,0
"DENTARY FRAGS,MAXILLA,INNOMINATE,FEMUR,OCCIPITAL",,0,0
"DENTARY FRAGS,MAXILLARY FRAGS W M",,0,0
"DENTARY FRAGS,METAPODIAL",,0,0
"DENTARY FRAGS,OSTEODERMS",,0,0
"DENTARY FRAGS,P",,0,0
"DENTARY FRAGS,P/,M/",,0,0
"DENTARY FRAGS,PELVIS FRAGS",,0,0
"DENTARY FRAGS,PISIFORM",,0,0
"DENTARY FRAGS,POSTCRANIAL BONES",,0,0
"DENTARY FRAGS,PROX METAPODIAL",,0,0
"DENTARY FRAGS,SCALES,VERTEBRA",,0,0
"DENTARY FRAGS,TEETH",,0,0
"DENTARY FRAGS,TEETH FRAGS",,0,0
"DENTARY FRAGS,TEETH,MAXILLA FRAG",,0,0
"DENTARY FRAGS,TEETH,PHALANX,CALCANEUM,HORN CORE",,0,0
"DENTARY FRAGS,TEETH,POSTCRANIAL BONES",,0,0
"DENTARY FRAGS,TEETH/",,0,0
"DENTARY FRAGS,TOOTH",,0,0
"DENTARY FRAGS,TOOTH FRAGS",,0,0
"DENTARY FRAGS,TOOTHS FRAGS",,0,0
"DENTARY FRAGS,ULNA,RADIUS,PHALANX,DIST FEMUR",,0,0
"DENTARY FRAGS,VERTEBRA",,0,0
"DENTARY FRAGS,VERTEBRA FRAGS,OSTEODERMS",,0,0
"DENTARY HALF ANT I/1 R",,0,0
"DENTARY HALF DP/2 DP/3-4 FRAG R",,0,0
"DENTARY HALF POST",,0,0
"DENTARY I/ M/2-3 CENTRAL; VERTEBRA",,0,0
"DENTARY I/ R",,0,0
"DENTARY I/1  P/4  M/1-3  R",,0,0
"DENTARY I/1  P/4 ANT L",,0,0
"DENTARY I/1 ANT & POST L",,0,0
"DENTARY I/1 ANT FOUR-FIFTHS R",,0,0
"DENTARY I/1 ANT HALF L",,0,0
"DENTARY I/1 ANT L, AUDITORY BULLA L",,0,0
"DENTARY I/1 ANT PORT R",,0,0
"DENTARY I/1 ANT TWO-THIRDS",,0,0
"DENTARY I/1 ANT TWO-THIRDS L",,0,0
"DENTARY I/1 C/1 P/3-4 M/2-3 R",,0,0
"DENTARY I/1 DP/4 M/1-2 L",,0,0
"DENTARY I/1 DP/4 M/1-2 R",,0,0
"DENTARY I/1 DP/4 P/4-M/3 R",,0,0
"DENTARY I/1 FRAG L",,0,0
"DENTARY I/1 FRAG R",,0,0
"DENTARY I/1 I/2 P/3-M/3 R",,0,0
"DENTARY I/1 L ANT",,0,0
"DENTARY I/1 L; I1/",,0,0
"DENTARY I/1 M/1",,0,0
"DENTARY I/1 M/1 ANT HALF R",,0,0
"DENTARY I/1 M/1 ANT L",,0,0
"DENTARY I/1 M/1 ANT R",,0,0
"DENTARY I/1 M/1 FRAG L",,0,0
"Dentary i/1 m/1 m/2 m/3",,0,0
"Dentary i/1 m/1 m/2.",,0,0
"DENTARY I/1 M/1 M/3 L",,0,0
"DENTARY I/1 M/1 R ANT",,0,0
"DENTARY I/1 M/1-2 ANT HALF L",,0,0
"DENTARY I/1 M/1-2 ANT L",,0,0
"DENTARY I/1 M/1-2 ANT R",,0,0
"DENTARY I/1 M/1-2 L, MAXILLA L",,0,0
"DENTARY I/1 M/1-2 PARTIAL R",,0,0
"DENTARY I/1 M/1-2 R, DENTARY I/1 M/1-3 L",,0,0
"DENTARY I/1 M/1-3 ANT R",,0,0
"DENTARY I/1 M/1-3 L & R",,0,0
"DENTARY I/1 M/1-3 MOST L",,0,0
"DENTARY I/1 M/2 FRAG R",,0,0
"DENTARY I/1 M/2, MAXILLA L M1-2/ PR",,0,0
"DENTARY I/1 M/2-3",,0,0
"DENTARY I/1 M/3 ANT L",,0,0
"DENTARY I/1 M/3 L",,0,0
"DENTARY I/1 M/3 R",,0,0
"DENTARY I/1 M1-3 L",,0,0
"DENTARY I/1 M1-3/ R",,0,0
"DENTARY I/1 MOLARS",,0,0
"DENTARY I/1 P/3 ANT R",,0,0
"DENTARY I/1 P/3-4 FRAG R",,0,0
"DENTARY I/1 P/3-4 M/1-2 R",,0,0
"DENTARY I/1 P/3-4 M/1-3 L",,0,0
"DENTARY I/1 P/3-4 M/2 L",,0,0
"DENTARY I/1 P/3-4 R",,0,0
"DENTARY I/1 P/3-M/1 L",,0,0
"DENTARY I/1 P/3-M/1 R",,0,0
"DENTARY I/1 P/3-M/2 L",,0,0
"DENTARY I/1 P/3-M/3 L",,0,0
"DENTARY I/1 P/3-M/3+L",,0,0
"DENTARY I/1 P/4 ANT R",,0,0
"DENTARY I/1 P/4 L",,0,0
"DENTARY I/1 P/4 L, DENTARY I/1 R",,0,0
"DENTARY I/1 P/4 M/1 L",,0,0
"DENTARY I/1 P/4 M/1 M/2 L",,0,0
"DENTARY I/1 P/4 M/1 R",,0,0
"DENTARY I/1 P/4 M/1-2 ANT L",,0,0
"DENTARY I/1 P/4 M/1-2 ANT R",,0,0
"DENTARY I/1 P/4 M/1-2 L",,0,0
"DENTARY I/1 P/4 M/1-2 R",,0,0
"DENTARY I/1 P/4 M/1-3",,0,0
"DENTARY I/1 P/4 M/1-3 L",,0,0
"DENTARY I/1 P/4 M/1-3 R",,0,0
"DENTARY I/1 P/4 M/2? M/3 L",,0,0
"DENTARY I/1 P/4 M/3 R",,0,0
"DENTARY I/1 P/4 M1 R",,0,0
"DENTARY I/1 P/4 R",,0,0
"DENTARY I/1 P/4-M/1 L",,0,0
"DENTARY I/1 P/4-M/1 M/3 L",,0,0
"DENTARY I/1 P/4-M/1 R",,0,0
"DENTARY I/1 P/4-M/3 ANT L",,0,0
"DENTARY I/1 P4 M/1-3 R",,0,0
"DENTARY I/1 PORT R",,0,0
"DENTARY I/1 R FRAG",,0,0
"DENTARY I/1 R, MAXILLA L",,0,0
"DENTARY I/1 U/1-2 M/1-2 L",,0,0
"DENTARY I/1 U/1-2 M/1-3 ANT L",,0,0
"DENTARY I/1 U/1-2 M/1-3 L",,0,0
"DENTARY I/1 U/1-2 M/1-3 R",,0,0
"DENTARY I/1 U/2 M/1 L",,0,0
"DENTARY I/1 U/2 M/1-2 ANT R",,0,0
"DENTARY I/1 U/2 M/1-2 R",,0,0
"DENTARY I/1 U/2 M/1-3 L",,0,0
"DENTARY I/1 U/2 M/1-3 R",,0,0
"DENTARY I/1 U/2 M/2 L",,0,0
"DENTARY I/1 U/2-M/2 R",,0,0
"DENTARY I/1 U/2-M/3 L",,0,0
"DENTARY I/1 U/2-M/3 R",,0,0
"DENTARY I/1 U2/-M/3 R",,0,0
"Dentary i/1.",,0,0
"DENTARY I/1-2 P/3-4 M/1",,0,0
"DENTARY I/1-2 P/4 M/1-2 L",,0,0
"DENTARY I/1-2 P/4-M/3 R",,0,0
"DENTARY I/1-3 P/3-4 M/1-2 L",,0,0
"DENTARY I/1-3 P/3-M/1 R",,0,0
"DENTARY I/1-3 P/3-M/1 R M1",,0,0
"DENTARY I/1-M/1",,0,0
"DENTARY I/1-M/1 ANT R",,0,0
"DENTARY I/1-M/1 L",,0,0
"DENTARY I/1-M/1 M/3 L",,0,0
"DENTARY I/1-M/1 M/3 R",,0,0
"DENTARY I/1-M/1 R",,0,0
"DENTARY I/1-M/2 L",,0,0
"DENTARY I/1-M/2 R",,0,0
"DENTARY I/1-M/3",,0,0
"DENTARY I/1-M/3 ANT 3/4 L",,0,0
"DENTARY I/1-P/3 M/2-3 R",,0,0
"DENTARY I/1-P/4 L",,0,0
"DENTARY I/1-P/4 M/3 L",,0,0
"DENTARY I/1-P/4 M/3 R",,0,0
"DENTARY I/1-P/4 R",,0,0
"DENTARY I/2 C/1 P/2-M/3 L",,0,0
"DENTARY I/2 C/1-M/2 R, MAX P4-M3/ L, MAX P3-M2/ L",,0,0
"DENTARY I/2 P/2-M/3 R",,0,0
"DENTARY I/2 P/3-M/2 L",,0,0
"DENTARY I/2 P/4-M/3 L",,0,0
"DENTARY I/2-3 C/1 P/3-M/3 L",,0,0
"DENTARY I/2-M/3 R",,0,0
"DENTARY I/3 C/1 P/1-2 M/1-3 PORT R",,0,0
"DENTARY I/3 C/1 P/2-4 ANT R",,0,0
"DENTARY I/3 C/1 P/2-M/2 R",,0,0
"DENTARY I/3 C/1 P/2-M/3 L",,0,0
"DENTARY I/3 C/1 P/4-M/3 R",,0,0
"DENTARY I/3 M/1-3 R",,0,0
"DENTARY I/3 P/4-M/3 R",,0,0
"DENTARY I/3-M/3 L",,0,0
"DENTARY I1/ ANT R",,0,0
"dentary impressions",,0,0
"DENTARY IN MATRIX",,0,0
"DENTARY L (2), DENTARY R",,0,0
"DENTARY L (2), MAXILLA M1/",,0,0
"DENTARY L (5), DENTARY R (6), MAXILLA L (2)",,0,0
"DENTARY L ASCENDING RAMUS",,0,0
"DENTARY L DIASTEMA",,0,0
"DENTARY L DP/3-4, R DP/4",,0,0
"DENTARY L I/1 M/1-2 L",,0,0
"DENTARY L I/1 P/3-4 M/1-2",,0,0
"DENTARY L I/1-2, R I/1-3 ANT",,0,0
"DENTARY L I/1-2, R I/1-3 ANT  Anterior end R an L dentary, L i/1 i/2, R i/1 i/2 i/3.",,0,0
"DENTARY L, DENTARY POST HALF L",,0,0
"DENTARY L, L M/2, L M/3",,0,0
"DENTARY L, MAXILLA M2/, MOLAR",,0,0
"DENTARY L, MAXILLA P4/ FRAG L",,0,0
